id,last_click,last_url,input_text,cover_text,selected_image,time_stamp
1607,"Text area clicked,URL=http://127.0.0.1:8000/kiosk/Artists/?artistSearch=Hannah%20Stafford",blank,,blank,,2014-12-19 13:33:13.761000+00:00
1608,"Text area clicked,URL=http://127.0.0.1:8000/kiosk/Artists/?artistSearch=Hannah%20Stafford",blank,"Dear Grandchild,NEWLINEYour mother designed the artwork for this card. I am so proud of her that I want you to have a copy. She is 14years ",blank,,2014-12-19 13:35:42.650000+00:00
1609,"Text area clicked,URL=http://127.0.0.1:8000/kiosk/Artists/?artistSearch=Hannah%20Stafford",blank,"Dear Grandchild,NEWLINEYour mother designed the artwork for this card. I am so proud of her that I want you to have a copy. She is 14years ",blank,,2014-12-19 13:35:43.596000+00:00
1610,"Text area clicked,URL=http://127.0.0.1:8000/kiosk/Artists/?artistSearch=Hannah%20Stafford",blank,"Dear Grandchild,NEWLINEYour mother designed the artwork for this card. I am so proud of her that I want you to have a copy. She is 14 years ",blank,,2014-12-19 13:35:45.550000+00:00
1611,"Text area clicked,URL=http://127.0.0.1:8000/kiosk/Artists/?artistSearch=Hannah%20Stafford",blank,"Dear Grandchild,NEWLINEYour mother designed the artwork for this card. I am so proud of her that I want you to have a copy. She is 14 years old, amazing, and beautiful. Love, Your Grandm",blank,,2014-12-19 13:37:20.837000+00:00
1612,"Text area clicked,URL=http://127.0.0.1:8000/kiosk/Artists/?artistSearch=Hannah%20Stafford",blank,"Dear Grandchild,NEWLINEYour mother designed the artwork for this card. I am so proud of her that I want you to have a copy. She is 14 yrs old, amazing, and beautiful. Love, Your Grandm",blank,,2014-12-19 13:37:30.662000+00:00
1613,"Checkout button,URL=http://127.0.0.1:8000/kiosk/Artists/?artistSearch=Hannah%20Stafford",blank,"Dear Grandchild,NEWLINEYour mother designed the artwork for this card. I am so proud of her that I want you to have a copy. She is 14 yrs old, amazing, and beautiful. Love, Your Grandma",blank,hannah_20141210173049.jpg,2014-12-19 13:37:47.953000+00:00
1614,"credit,CYNTHIA ,STAFFORD,1418996276----------------------------------------------------------------------------------------",blank,"Dear Grandchild,NEWLINEYour mother designed the artwork for this card. I am so proud of her that I want you to have a copy. She is 14 yrs old, amazing, and beautiful. Love, Your Grandma",blank,hannah_20141210173049.jpg,2014-12-19 13:37:56.239000+00:00
1615,"Card accepted,URL=http://127.0.0.1:8000/kiosk/Artists/?artistSearch=Hannah%20Stafford",blank,"Dear Grandchild,NEWLINEYour mother designed the artwork for this card. I am so proud of her that I want you to have a copy. She is 14 yrs old, amazing, and beautiful. Love, Your Grandma",blank,hannah_20141210173049.jpg,2014-12-19 13:38:01.245000+00:00
1616,blank,blank,blank,blank,blank,2014-12-19 13:38:01.466000+00:00
1617,blank,blank,blank,blank,blank,2014-12-19 13:38:01.569000+00:00
1618,No prints in queue,blank,blank,blank,blank,2014-12-19 13:39:19.130000+00:00
1619,"Printing finished,URL=http://127.0.0.1:8000/kiosk/printing/",blank,,blank,,2014-12-19 13:39:34.177000+00:00
